data.name,cv.type,test.fold,seed,init.name,maxIterations,n.subtrain.diffs,aum.type,steps,sum.iterations,mean.iterations
H3K36me3_TDH_other,equal_labels,3,3,IntervalRegressionCV,max.auc,87,rate,2,7,3.5
H3K36me3_TDH_other,equal_labels,3,3,IntervalRegressionCV,min.aum,87,rate,2,627,313.5
H3K36me3_TDH_other,equal_labels,3,3,zero,max.auc,87,rate,2,26,13
H3K36me3_TDH_other,equal_labels,3,3,zero,min.aum,87,rate,17,2333,137.235294117647
H3K36me3_TDH_other,equal_labels,3,4,IntervalRegressionCV,max.auc,87,rate,2,7,3.5
H3K36me3_TDH_other,equal_labels,3,4,IntervalRegressionCV,min.aum,87,rate,2,627,313.5
H3K36me3_TDH_other,equal_labels,3,4,zero,max.auc,87,rate,2,5,2.5
H3K36me3_TDH_other,equal_labels,3,4,zero,min.aum,87,rate,2,1557,778.5
H3K36me3_TDH_other,equal_labels,4,1,IntervalRegressionCV,max.auc,89,count,1,9,9
H3K36me3_TDH_other,equal_labels,4,1,IntervalRegressionCV,min.aum,89,count,4,490,122.5
H3K36me3_TDH_other,equal_labels,4,1,zero,max.auc,89,count,2,22,11
H3K36me3_TDH_other,equal_labels,4,1,zero,min.aum,89,count,7,2005,286.428571428571
H3K36me3_TDH_other,equal_labels,4,2,IntervalRegressionCV,max.auc,89,count,1,9,9
H3K36me3_TDH_other,equal_labels,4,2,IntervalRegressionCV,min.aum,89,count,4,490,122.5
H3K36me3_TDH_other,equal_labels,4,2,zero,max.auc,89,count,2,15,7.5
H3K36me3_TDH_other,equal_labels,4,2,zero,min.aum,89,count,6,2521,420.166666666667
H3K36me3_TDH_other,equal_labels,4,3,IntervalRegressionCV,max.auc,89,count,1,9,9
H3K36me3_TDH_other,equal_labels,4,3,IntervalRegressionCV,min.aum,89,count,4,490,122.5
H3K36me3_TDH_other,equal_labels,4,3,zero,max.auc,89,count,2,16,8
H3K36me3_TDH_other,equal_labels,4,3,zero,min.aum,89,count,23,2164,94.0869565217391
H3K36me3_TDH_other,equal_labels,4,4,IntervalRegressionCV,max.auc,89,count,1,9,9
H3K36me3_TDH_other,equal_labels,4,4,IntervalRegressionCV,min.aum,89,count,4,490,122.5
H3K36me3_TDH_other,equal_labels,4,4,zero,max.auc,89,count,2,20,10
H3K36me3_TDH_other,equal_labels,4,4,zero,min.aum,89,count,35,2889,82.5428571428571
H3K36me3_TDH_other,equal_labels,4,1,IntervalRegressionCV,max.auc,89,rate,1,4,4
H3K36me3_TDH_other,equal_labels,4,1,IntervalRegressionCV,min.aum,89,rate,7,277,39.5714285714286
H3K36me3_TDH_other,equal_labels,4,1,zero,max.auc,89,rate,2,21,10.5
H3K36me3_TDH_other,equal_labels,4,1,zero,min.aum,89,rate,5,1793,358.6
H3K36me3_TDH_other,equal_labels,4,2,IntervalRegressionCV,max.auc,89,rate,1,4,4
H3K36me3_TDH_other,equal_labels,4,2,IntervalRegressionCV,min.aum,89,rate,7,277,39.5714285714286
H3K36me3_TDH_other,equal_labels,4,2,zero,max.auc,89,rate,2,13,6.5
H3K36me3_TDH_other,equal_labels,4,2,zero,min.aum,89,rate,5,2404,480.8
H3K36me3_TDH_other,equal_labels,4,3,IntervalRegressionCV,max.auc,89,rate,1,4,4
H3K36me3_TDH_other,equal_labels,4,3,IntervalRegressionCV,min.aum,89,rate,7,277,39.5714285714286
H3K36me3_TDH_other,equal_labels,4,3,zero,max.auc,89,rate,2,16,8
H3K36me3_TDH_other,equal_labels,4,3,zero,min.aum,89,rate,14,2874,205.285714285714
H3K36me3_TDH_other,equal_labels,4,4,IntervalRegressionCV,max.auc,89,rate,1,4,4
H3K36me3_TDH_other,equal_labels,4,4,IntervalRegressionCV,min.aum,89,rate,7,277,39.5714285714286
H3K36me3_TDH_other,equal_labels,4,4,zero,max.auc,89,rate,2,19,9.5
H3K36me3_TDH_other,equal_labels,4,4,zero,min.aum,89,rate,5,2620,524
H3K4me1_TDH_BP,equal_labels,1,1,IntervalRegressionCV,max.auc,353,count,1,24,24
H3K4me1_TDH_BP,equal_labels,1,1,IntervalRegressionCV,min.aum,353,count,132,17230,130.530303030303
H3K4me1_TDH_BP,equal_labels,1,1,zero,max.auc,353,count,2,6,3
H3K4me1_TDH_BP,equal_labels,1,1,zero,min.aum,353,count,128,87490,683.515625
H3K4me1_TDH_BP,equal_labels,1,2,IntervalRegressionCV,max.auc,353,count,1,24,24
H3K4me1_TDH_BP,equal_labels,1,2,IntervalRegressionCV,min.aum,353,count,132,17230,130.530303030303
H3K4me1_TDH_BP,equal_labels,1,2,zero,max.auc,353,count,2,8,4
H3K4me1_TDH_BP,equal_labels,1,2,zero,min.aum,353,count,96,84276,877.875
H3K4me1_TDH_BP,equal_labels,1,3,IntervalRegressionCV,max.auc,353,count,1,24,24
H3K4me1_TDH_BP,equal_labels,1,3,IntervalRegressionCV,min.aum,353,count,132,17230,130.530303030303
H3K4me1_TDH_BP,equal_labels,1,3,zero,max.auc,353,count,2,29,14.5
H3K4me1_TDH_BP,equal_labels,1,3,zero,min.aum,353,count,82,80535,982.134146341463
H3K4me1_TDH_BP,equal_labels,1,4,IntervalRegressionCV,max.auc,353,count,1,24,24
H3K4me1_TDH_BP,equal_labels,1,4,IntervalRegressionCV,min.aum,353,count,132,17230,130.530303030303
H3K4me1_TDH_BP,equal_labels,1,4,zero,max.auc,353,count,1,2,2
H3K4me1_TDH_BP,equal_labels,1,4,zero,min.aum,353,count,42,76398,1819
H3K4me1_TDH_BP,equal_labels,1,1,IntervalRegressionCV,max.auc,353,rate,2,21,10.5
H3K4me1_TDH_BP,equal_labels,1,1,IntervalRegressionCV,min.aum,353,rate,7,5233,747.571428571429
H3K4me1_TDH_BP,equal_labels,1,1,zero,max.auc,353,rate,2,7,3.5
H3K4me1_TDH_BP,equal_labels,1,1,zero,min.aum,353,rate,74,72838,984.297297297297
H3K4me1_TDH_BP,equal_labels,1,2,IntervalRegressionCV,max.auc,353,rate,2,21,10.5
H3K4me1_TDH_BP,equal_labels,1,2,IntervalRegressionCV,min.aum,353,rate,7,5233,747.571428571429
H3K4me1_TDH_BP,equal_labels,1,2,zero,max.auc,353,rate,2,8,4
H3K4me1_TDH_BP,equal_labels,1,2,zero,min.aum,353,rate,61,112869,1850.31147540984
H3K4me1_TDH_BP,equal_labels,1,3,IntervalRegressionCV,max.auc,353,rate,2,21,10.5
H3K4me1_TDH_BP,equal_labels,1,3,IntervalRegressionCV,min.aum,353,rate,7,5233,747.571428571429
H3K4me1_TDH_BP,equal_labels,1,3,zero,max.auc,353,rate,2,9,4.5
H3K4me1_TDH_BP,equal_labels,1,3,zero,min.aum,353,rate,27,72475,2684.25925925926
H3K4me1_TDH_BP,equal_labels,1,4,IntervalRegressionCV,max.auc,353,rate,2,21,10.5
H3K4me1_TDH_BP,equal_labels,1,4,IntervalRegressionCV,min.aum,353,rate,7,5233,747.571428571429
H3K4me1_TDH_BP,equal_labels,1,4,zero,max.auc,353,rate,1,3,3
H3K4me1_TDH_BP,equal_labels,1,4,zero,min.aum,353,rate,41,64740,1579.0243902439
H3K4me1_TDH_BP,equal_labels,2,1,IntervalRegressionCV,max.auc,260,count,2,45,22.5
H3K4me1_TDH_BP,equal_labels,2,1,IntervalRegressionCV,min.aum,260,count,13,6021,463.153846153846
H3K4me1_TDH_BP,equal_labels,2,1,zero,max.auc,260,count,2,18,9
H3K4me1_TDH_BP,equal_labels,2,1,zero,min.aum,260,count,55,26265,477.545454545455
H3K4me1_TDH_BP,equal_labels,2,2,IntervalRegressionCV,max.auc,260,count,2,45,22.5
H3K4me1_TDH_BP,equal_labels,2,2,IntervalRegressionCV,min.aum,260,count,13,6021,463.153846153846
H3K4me1_TDH_BP,equal_labels,2,2,zero,max.auc,260,count,1,1,1
H3K4me1_TDH_BP,equal_labels,2,2,zero,min.aum,260,count,116,43041,371.043103448276
H3K4me1_TDH_BP,equal_labels,2,3,IntervalRegressionCV,max.auc,260,count,2,45,22.5
H3K4me1_TDH_BP,equal_labels,2,3,IntervalRegressionCV,min.aum,260,count,13,6021,463.153846153846
H3K4me1_TDH_BP,equal_labels,2,3,zero,max.auc,260,count,2,17,8.5
H3K4me1_TDH_BP,equal_labels,2,3,zero,min.aum,260,count,49,30892,630.448979591837
H3K4me1_TDH_BP,equal_labels,2,4,IntervalRegressionCV,max.auc,260,count,2,45,22.5
H3K4me1_TDH_BP,equal_labels,2,4,IntervalRegressionCV,min.aum,260,count,13,6021,463.153846153846
H3K4me1_TDH_BP,equal_labels,2,4,zero,max.auc,260,count,2,28,14
H3K4me1_TDH_BP,equal_labels,2,4,zero,min.aum,260,count,269,54541,202.754646840149
H3K4me1_TDH_BP,equal_labels,2,1,IntervalRegressionCV,max.auc,260,rate,2,44,22
H3K4me1_TDH_BP,equal_labels,2,1,IntervalRegressionCV,min.aum,260,rate,30,6169,205.633333333333
H3K4me1_TDH_BP,equal_labels,2,1,zero,max.auc,260,rate,2,52,26
H3K4me1_TDH_BP,equal_labels,2,1,zero,min.aum,260,rate,26,19433,747.423076923077
H3K4me1_TDH_BP,equal_labels,2,2,IntervalRegressionCV,max.auc,260,rate,2,44,22
H3K4me1_TDH_BP,equal_labels,2,2,IntervalRegressionCV,min.aum,260,rate,30,6169,205.633333333333
H3K4me1_TDH_BP,equal_labels,2,2,zero,max.auc,260,rate,2,6,3
H3K4me1_TDH_BP,equal_labels,2,2,zero,min.aum,260,rate,57,44292,777.052631578947
H3K4me1_TDH_BP,equal_labels,2,3,IntervalRegressionCV,max.auc,260,rate,2,44,22
H3K4me1_TDH_BP,equal_labels,2,3,IntervalRegressionCV,min.aum,260,rate,30,6169,205.633333333333
H3K4me1_TDH_BP,equal_labels,2,3,zero,max.auc,260,rate,2,19,9.5
H3K4me1_TDH_BP,equal_labels,2,3,zero,min.aum,260,rate,21,38736,1844.57142857143
H3K4me1_TDH_BP,equal_labels,2,4,IntervalRegressionCV,max.auc,260,rate,2,44,22
H3K4me1_TDH_BP,equal_labels,2,4,IntervalRegressionCV,min.aum,260,rate,30,6169,205.633333333333
H3K4me1_TDH_BP,equal_labels,2,4,zero,max.auc,260,rate,2,22,11
H3K4me1_TDH_BP,equal_labels,2,4,zero,min.aum,260,rate,76,48075,632.565789473684
H3K4me1_TDH_BP,equal_labels,3,1,IntervalRegressionCV,max.auc,344,count,1,3,3
H3K4me1_TDH_BP,equal_labels,3,1,IntervalRegressionCV,min.aum,344,count,22,5613,255.136363636364
H3K4me1_TDH_BP,equal_labels,3,1,zero,max.auc,344,count,2,11,5.5
H3K4me1_TDH_BP,equal_labels,3,1,zero,min.aum,344,count,108,82196,761.074074074074
H3K4me1_TDH_BP,equal_labels,3,2,IntervalRegressionCV,max.auc,344,count,1,3,3
H3K4me1_TDH_BP,equal_labels,3,2,IntervalRegressionCV,min.aum,344,count,22,5613,255.136363636364
H3K4me1_TDH_BP,equal_labels,3,2,zero,max.auc,344,count,2,13,6.5
H3K4me1_TDH_BP,equal_labels,3,2,zero,min.aum,344,count,236,127585,540.614406779661
H3K4me1_TDH_BP,equal_labels,3,3,IntervalRegressionCV,max.auc,344,count,1,3,3
H3K4me1_TDH_BP,equal_labels,3,3,IntervalRegressionCV,min.aum,344,count,22,5613,255.136363636364
H3K4me1_TDH_BP,equal_labels,3,3,zero,max.auc,344,count,2,9,4.5
H3K4me1_TDH_BP,equal_labels,3,3,zero,min.aum,344,count,78,78866,1011.10256410256
H3K4me1_TDH_BP,equal_labels,3,4,IntervalRegressionCV,max.auc,344,count,1,3,3
H3K4me1_TDH_BP,equal_labels,3,4,IntervalRegressionCV,min.aum,344,count,22,5613,255.136363636364
H3K4me1_TDH_BP,equal_labels,3,4,zero,max.auc,344,count,2,3,1.5
H3K4me1_TDH_BP,equal_labels,3,4,zero,min.aum,344,count,109,79891,732.94495412844
H3K4me1_TDH_BP,equal_labels,3,1,IntervalRegressionCV,max.auc,344,rate,2,42,21
H3K4me1_TDH_BP,equal_labels,3,1,IntervalRegressionCV,min.aum,344,rate,6,4619,769.833333333333
H3K4me1_TDH_BP,equal_labels,3,1,zero,max.auc,344,rate,2,29,14.5
H3K4me1_TDH_BP,equal_labels,3,1,zero,min.aum,344,rate,65,47185,725.923076923077
H3K4me1_TDH_BP,equal_labels,3,2,IntervalRegressionCV,max.auc,344,rate,2,42,21
H3K4me1_TDH_BP,equal_labels,3,2,IntervalRegressionCV,min.aum,344,rate,6,4619,769.833333333333
H3K4me1_TDH_BP,equal_labels,3,2,zero,max.auc,344,rate,2,15,7.5
H3K4me1_TDH_BP,equal_labels,3,2,zero,min.aum,344,rate,138,101414,734.884057971015
H3K4me1_TDH_BP,equal_labels,3,3,IntervalRegressionCV,max.auc,344,rate,2,42,21
H3K4me1_TDH_BP,equal_labels,3,3,IntervalRegressionCV,min.aum,344,rate,6,4619,769.833333333333
H3K4me1_TDH_BP,equal_labels,3,3,zero,max.auc,344,rate,2,10,5
H3K4me1_TDH_BP,equal_labels,3,3,zero,min.aum,344,rate,17,62798,3694
H3K4me1_TDH_BP,equal_labels,3,4,IntervalRegressionCV,max.auc,344,rate,2,42,21
H3K4me1_TDH_BP,equal_labels,3,4,IntervalRegressionCV,min.aum,344,rate,6,4619,769.833333333333
H3K4me1_TDH_BP,equal_labels,3,4,zero,max.auc,344,rate,2,3,1.5
H3K4me1_TDH_BP,equal_labels,3,4,zero,min.aum,344,rate,54,76739,1421.09259259259
H3K4me1_TDH_BP,equal_labels,4,1,IntervalRegressionCV,max.auc,310,count,1,1,1
H3K4me1_TDH_BP,equal_labels,4,1,IntervalRegressionCV,min.aum,310,count,197,18688,94.8629441624366
H3K4me1_TDH_BP,equal_labels,4,1,zero,max.auc,310,count,2,12,6
H3K4me1_TDH_BP,equal_labels,4,1,zero,min.aum,310,count,60,46383,773.05
H3K4me1_TDH_BP,equal_labels,4,2,IntervalRegressionCV,max.auc,310,count,1,1,1
H3K4me1_TDH_BP,equal_labels,4,2,IntervalRegressionCV,min.aum,310,count,197,18688,94.8629441624366
H3K4me1_TDH_BP,equal_labels,4,2,zero,max.auc,310,count,2,32,16
H3K4me1_TDH_BP,equal_labels,4,2,zero,min.aum,310,count,129,93196,722.449612403101
H3K4me1_TDH_BP,equal_labels,4,3,IntervalRegressionCV,max.auc,310,count,1,1,1
H3K4me1_TDH_BP,equal_labels,4,3,IntervalRegressionCV,min.aum,310,count,197,18688,94.8629441624366
H3K4me1_TDH_BP,equal_labels,4,3,zero,max.auc,310,count,2,14,7
H3K4me1_TDH_BP,equal_labels,4,3,zero,min.aum,310,count,38,74996,1973.57894736842
H3K4me1_TDH_BP,equal_labels,4,4,IntervalRegressionCV,max.auc,310,count,1,1,1
H3K4me1_TDH_BP,equal_labels,4,4,IntervalRegressionCV,min.aum,310,count,197,18688,94.8629441624366
H3K4me1_TDH_BP,equal_labels,4,4,zero,max.auc,310,count,1,3,3
H3K4me1_TDH_BP,equal_labels,4,4,zero,min.aum,310,count,194,95527,492.407216494845
H3K4me1_TDH_BP,equal_labels,4,1,IntervalRegressionCV,max.auc,310,rate,2,11,5.5
H3K4me1_TDH_BP,equal_labels,4,1,IntervalRegressionCV,min.aum,310,rate,6,2511,418.5
H3K4me1_TDH_BP,equal_labels,4,1,zero,max.auc,310,rate,2,25,12.5
H3K4me1_TDH_BP,equal_labels,4,1,zero,min.aum,310,rate,32,55332,1729.125
H3K4me1_TDH_BP,equal_labels,4,2,IntervalRegressionCV,max.auc,310,rate,2,11,5.5
H3K4me1_TDH_BP,equal_labels,4,2,IntervalRegressionCV,min.aum,310,rate,6,2511,418.5
H3K4me1_TDH_BP,equal_labels,4,2,zero,max.auc,310,rate,2,37,18.5
H3K4me1_TDH_BP,equal_labels,4,2,zero,min.aum,310,rate,94,95313,1013.96808510638
H3K4me1_TDH_BP,equal_labels,4,3,IntervalRegressionCV,max.auc,310,rate,2,11,5.5
H3K4me1_TDH_BP,equal_labels,4,3,IntervalRegressionCV,min.aum,310,rate,6,2511,418.5
H3K4me1_TDH_BP,equal_labels,4,3,zero,max.auc,310,rate,2,8,4
H3K4me1_TDH_BP,equal_labels,4,3,zero,min.aum,310,rate,21,60862,2898.19047619048
H3K4me1_TDH_BP,equal_labels,4,4,IntervalRegressionCV,max.auc,310,rate,2,11,5.5
H3K4me1_TDH_BP,equal_labels,4,4,IntervalRegressionCV,min.aum,310,rate,6,2511,418.5
H3K4me1_TDH_BP,equal_labels,4,4,zero,max.auc,310,rate,1,3,3
H3K4me1_TDH_BP,equal_labels,4,4,zero,min.aum,310,rate,106,88355,833.537735849057
H3K4me3_PGP_immune,equal_labels,1,1,IntervalRegressionCV,max.auc,1250,count,1,4,4
H3K4me3_PGP_immune,equal_labels,1,1,IntervalRegressionCV,min.aum,1250,count,182,307150,1687.63736263736
H3K4me3_PGP_immune,equal_labels,1,1,zero,max.auc,1250,count,2,13,6.5
H3K4me3_PGP_immune,equal_labels,1,1,zero,min.aum,1250,count,197,1083709,5501.06091370558
H3K4me3_PGP_immune,equal_labels,1,2,IntervalRegressionCV,max.auc,1250,count,1,4,4
H3K4me3_PGP_immune,equal_labels,1,2,IntervalRegressionCV,min.aum,1250,count,182,307150,1687.63736263736
H3K4me3_PGP_immune,equal_labels,1,2,zero,max.auc,1250,count,2,12,6
H3K4me3_PGP_immune,equal_labels,1,2,zero,min.aum,1250,count,353,1417442,4015.4164305949
H3K4me3_PGP_immune,equal_labels,1,3,IntervalRegressionCV,max.auc,1250,count,1,4,4
H3K4me3_PGP_immune,equal_labels,1,3,IntervalRegressionCV,min.aum,1250,count,182,307150,1687.63736263736
H3K4me3_PGP_immune,equal_labels,1,3,zero,max.auc,1250,count,1,1,1
H3K4me3_PGP_immune,equal_labels,1,3,zero,min.aum,1250,count,319,849190,2662.03761755486
H3K4me3_PGP_immune,equal_labels,1,4,IntervalRegressionCV,max.auc,1250,count,1,4,4
H3K4me3_PGP_immune,equal_labels,1,4,IntervalRegressionCV,min.aum,1250,count,182,307150,1687.63736263736
H3K4me3_PGP_immune,equal_labels,1,4,zero,max.auc,1250,count,2,24,12
H3K4me3_PGP_immune,equal_labels,1,4,zero,min.aum,1250,count,1021,897994,879.523996082272
H3K4me3_PGP_immune,equal_labels,1,1,IntervalRegressionCV,max.auc,1250,rate,1,5,5
H3K4me3_PGP_immune,equal_labels,1,1,IntervalRegressionCV,min.aum,1250,rate,85,275855,3245.35294117647
H3K4me3_PGP_immune,equal_labels,1,1,zero,max.auc,1250,rate,2,12,6
H3K4me3_PGP_immune,equal_labels,1,1,zero,min.aum,1250,rate,170,1011877,5952.21764705882
H3K4me3_PGP_immune,equal_labels,1,2,IntervalRegressionCV,max.auc,1250,rate,1,5,5
H3K4me3_PGP_immune,equal_labels,1,2,IntervalRegressionCV,min.aum,1250,rate,85,275855,3245.35294117647
H3K4me3_PGP_immune,equal_labels,1,2,zero,max.auc,1250,rate,2,12,6
H3K4me3_PGP_immune,equal_labels,1,2,zero,min.aum,1250,rate,92,1229499,13364.1195652174
H3K4me3_PGP_immune,equal_labels,1,3,IntervalRegressionCV,max.auc,1250,rate,1,5,5
H3K4me3_PGP_immune,equal_labels,1,3,IntervalRegressionCV,min.aum,1250,rate,85,275855,3245.35294117647
H3K4me3_PGP_immune,equal_labels,1,3,zero,max.auc,1250,rate,1,1,1
H3K4me3_PGP_immune,equal_labels,1,3,zero,min.aum,1250,rate,90,816094,9067.71111111111
H3K4me3_PGP_immune,equal_labels,1,4,IntervalRegressionCV,max.auc,1250,rate,1,5,5
H3K4me3_PGP_immune,equal_labels,1,4,IntervalRegressionCV,min.aum,1250,rate,85,275855,3245.35294117647
H3K4me3_PGP_immune,equal_labels,1,4,zero,max.auc,1250,rate,2,23,11.5
H3K4me3_PGP_immune,equal_labels,1,4,zero,min.aum,1250,rate,86,630979,7336.96511627907
H3K4me3_PGP_immune,equal_labels,2,1,IntervalRegressionCV,max.auc,1173,count,1,4,4
H3K4me3_PGP_immune,equal_labels,2,1,IntervalRegressionCV,min.aum,1173,count,121,178594,1475.98347107438
H3K4me3_PGP_immune,equal_labels,2,1,zero,max.auc,1173,count,2,9,4.5
H3K4me3_PGP_immune,equal_labels,2,1,zero,min.aum,1173,count,341,878698,2576.82697947214
H3K4me3_PGP_immune,equal_labels,2,2,IntervalRegressionCV,max.auc,1173,count,1,4,4
H3K4me3_PGP_immune,equal_labels,2,2,IntervalRegressionCV,min.aum,1173,count,121,178594,1475.98347107438
H3K4me3_PGP_immune,equal_labels,2,2,zero,max.auc,1173,count,1,7,7
H3K4me3_PGP_immune,equal_labels,2,2,zero,min.aum,1173,count,173,1095054,6329.79190751445
H3K4me3_PGP_immune,equal_labels,2,3,IntervalRegressionCV,max.auc,1173,count,1,4,4
H3K4me3_PGP_immune,equal_labels,2,3,IntervalRegressionCV,min.aum,1173,count,121,178594,1475.98347107438
H3K4me3_PGP_immune,equal_labels,2,3,zero,max.auc,1173,count,2,7,3.5
H3K4me3_PGP_immune,equal_labels,2,3,zero,min.aum,1173,count,484,938572,1939.19834710744
H3K4me3_PGP_immune,equal_labels,2,4,IntervalRegressionCV,max.auc,1173,count,1,4,4
H3K4me3_PGP_immune,equal_labels,2,4,IntervalRegressionCV,min.aum,1173,count,121,178594,1475.98347107438
H3K4me3_PGP_immune,equal_labels,2,4,zero,max.auc,1173,count,1,1,1
H3K4me3_PGP_immune,equal_labels,2,4,zero,min.aum,1173,count,284,833654,2935.4014084507
H3K4me3_PGP_immune,equal_labels,2,1,IntervalRegressionCV,max.auc,1173,rate,1,4,4
H3K4me3_PGP_immune,equal_labels,2,1,IntervalRegressionCV,min.aum,1173,rate,70,222708,3181.54285714286
H3K4me3_PGP_immune,equal_labels,2,1,zero,max.auc,1173,rate,2,10,5
H3K4me3_PGP_immune,equal_labels,2,1,zero,min.aum,1173,rate,101,762533,7549.83168316832
H3K4me3_PGP_immune,equal_labels,2,2,IntervalRegressionCV,max.auc,1173,rate,1,4,4
H3K4me3_PGP_immune,equal_labels,2,2,IntervalRegressionCV,min.aum,1173,rate,70,222708,3181.54285714286
H3K4me3_PGP_immune,equal_labels,2,2,zero,max.auc,1173,rate,1,2,2
H3K4me3_PGP_immune,equal_labels,2,2,zero,min.aum,1173,rate,171,1181129,6907.18713450292
H3K4me3_PGP_immune,equal_labels,2,3,IntervalRegressionCV,max.auc,1173,rate,1,4,4
H3K4me3_PGP_immune,equal_labels,2,3,IntervalRegressionCV,min.aum,1173,rate,70,222708,3181.54285714286
H3K4me3_PGP_immune,equal_labels,2,3,zero,max.auc,1173,rate,2,7,3.5
H3K4me3_PGP_immune,equal_labels,2,3,zero,min.aum,1173,rate,99,832374,8407.81818181818
H3K4me3_PGP_immune,equal_labels,2,4,IntervalRegressionCV,max.auc,1173,rate,1,4,4
H3K4me3_PGP_immune,equal_labels,2,4,IntervalRegressionCV,min.aum,1173,rate,70,222708,3181.54285714286
H3K4me3_PGP_immune,equal_labels,2,4,zero,max.auc,1173,rate,1,1,1
H3K4me3_PGP_immune,equal_labels,2,4,zero,min.aum,1173,rate,80,738364,9229.55
H3K4me3_PGP_immune,equal_labels,3,1,IntervalRegressionCV,max.auc,980,count,1,2,2
H3K4me3_PGP_immune,equal_labels,3,1,IntervalRegressionCV,min.aum,980,count,142,179223,1262.1338028169
H3K4me3_PGP_immune,equal_labels,3,1,zero,max.auc,980,count,2,13,6.5
H3K4me3_PGP_immune,equal_labels,3,1,zero,min.aum,980,count,257,771786,3003.05836575876
H3K4me3_PGP_immune,equal_labels,3,2,IntervalRegressionCV,max.auc,980,count,1,2,2
H3K4me3_PGP_immune,equal_labels,3,2,IntervalRegressionCV,min.aum,980,count,142,179223,1262.1338028169
H3K4me3_PGP_immune,equal_labels,3,2,zero,max.auc,980,count,1,4,4
H3K4me3_PGP_immune,equal_labels,3,2,zero,min.aum,980,count,247,834865,3380.02024291498
H3K4me3_PGP_immune,equal_labels,3,3,IntervalRegressionCV,max.auc,980,count,1,2,2
H3K4me3_PGP_immune,equal_labels,3,3,IntervalRegressionCV,min.aum,980,count,142,179223,1262.1338028169
H3K4me3_PGP_immune,equal_labels,3,3,zero,max.auc,980,count,1,4,4
H3K4me3_PGP_immune,equal_labels,3,3,zero,min.aum,980,count,164,583563,3558.31097560976
H3K4me3_PGP_immune,equal_labels,3,4,IntervalRegressionCV,max.auc,980,count,1,2,2
H3K4me3_PGP_immune,equal_labels,3,4,IntervalRegressionCV,min.aum,980,count,142,179223,1262.1338028169
H3K4me3_PGP_immune,equal_labels,3,4,zero,max.auc,980,count,2,15,7.5
H3K4me3_PGP_immune,equal_labels,3,4,zero,min.aum,980,count,230,442725,1924.89130434783
H3K4me3_PGP_immune,equal_labels,3,1,IntervalRegressionCV,max.auc,980,rate,1,2,2
H3K4me3_PGP_immune,equal_labels,3,1,IntervalRegressionCV,min.aum,980,rate,39,127074,3258.30769230769
H3K4me3_PGP_immune,equal_labels,3,1,zero,max.auc,980,rate,2,15,7.5
H3K4me3_PGP_immune,equal_labels,3,1,zero,min.aum,980,rate,143,674610,4717.55244755245
H3K4me3_PGP_immune,equal_labels,3,2,IntervalRegressionCV,max.auc,980,rate,1,2,2
H3K4me3_PGP_immune,equal_labels,3,2,IntervalRegressionCV,min.aum,980,rate,39,127074,3258.30769230769
H3K4me3_PGP_immune,equal_labels,3,2,zero,max.auc,980,rate,1,4,4
H3K4me3_PGP_immune,equal_labels,3,2,zero,min.aum,980,rate,97,815628,8408.53608247423
H3K4me3_PGP_immune,equal_labels,3,3,IntervalRegressionCV,max.auc,980,rate,1,2,2
H3K4me3_PGP_immune,equal_labels,3,3,IntervalRegressionCV,min.aum,980,rate,39,127074,3258.30769230769
H3K4me3_PGP_immune,equal_labels,3,3,zero,max.auc,980,rate,1,4,4
H3K4me3_PGP_immune,equal_labels,3,3,zero,min.aum,980,rate,60,551375,9189.58333333333
H3K4me3_PGP_immune,equal_labels,3,4,IntervalRegressionCV,max.auc,980,rate,1,2,2
H3K4me3_PGP_immune,equal_labels,3,4,IntervalRegressionCV,min.aum,980,rate,39,127074,3258.30769230769
H3K4me3_PGP_immune,equal_labels,3,4,zero,max.auc,980,rate,2,15,7.5
H3K4me3_PGP_immune,equal_labels,3,4,zero,min.aum,980,rate,64,381619,5962.796875
H3K4me3_PGP_immune,equal_labels,4,1,IntervalRegressionCV,max.auc,1142,count,1,8,8
H3K4me3_PGP_immune,equal_labels,4,1,IntervalRegressionCV,min.aum,1142,count,275,289504,1052.74181818182
H3K4me3_PGP_immune,equal_labels,4,1,zero,max.auc,1142,count,1,2,2
H3K4me3_PGP_immune,equal_labels,4,1,zero,min.aum,1142,count,204,1043141,5113.4362745098
H3K4me3_PGP_immune,equal_labels,4,2,IntervalRegressionCV,max.auc,1142,count,1,8,8
H3K4me3_PGP_immune,equal_labels,4,2,IntervalRegressionCV,min.aum,1142,count,275,289504,1052.74181818182
H3K4me3_PGP_immune,equal_labels,4,2,zero,max.auc,1142,count,2,14,7
H3K4me3_PGP_immune,equal_labels,4,2,zero,min.aum,1142,count,149,1332119,8940.39597315436
H3K4me3_PGP_immune,equal_labels,4,3,IntervalRegressionCV,max.auc,1142,count,1,8,8
H3K4me3_PGP_immune,equal_labels,4,3,IntervalRegressionCV,min.aum,1142,count,275,289504,1052.74181818182
H3K4me3_PGP_immune,equal_labels,4,3,zero,max.auc,1142,count,1,3,3
H3K4me3_PGP_immune,equal_labels,4,3,zero,min.aum,1142,count,80,763099,9538.7375
H3K4me3_PGP_immune,equal_labels,4,4,IntervalRegressionCV,max.auc,1142,count,1,8,8
H3K4me3_PGP_immune,equal_labels,4,4,IntervalRegressionCV,min.aum,1142,count,275,289504,1052.74181818182
H3K4me3_PGP_immune,equal_labels,4,4,zero,max.auc,1142,count,1,3,3
